vin	V(v2s)
6.420500000000139e+00	3.318138e+00
6.420800000000139e+00	3.318138e+00
6.421100000000139e+00	3.318139e+00
6.421400000000140e+00	3.318140e+00
6.421700000000140e+00	3.318140e+00
6.422000000000140e+00	3.318141e+00
6.422300000000140e+00	3.318141e+00
6.422600000000140e+00	3.318142e+00
6.422900000000141e+00	3.318143e+00
6.423200000000141e+00	3.318143e+00
6.423500000000141e+00	3.318144e+00
6.423800000000141e+00	3.318145e+00
6.424100000000141e+00	3.318145e+00
6.424400000000142e+00	3.318146e+00
6.424700000000142e+00	3.318147e+00
6.425000000000142e+00	3.318147e+00
6.425300000000142e+00	3.318148e+00
6.425600000000142e+00	3.318148e+00
6.425900000000142e+00	3.318149e+00
6.426200000000143e+00	3.318150e+00
6.426500000000143e+00	3.318150e+00
6.426800000000143e+00	3.318151e+00
6.427100000000143e+00	3.318152e+00
6.427400000000143e+00	3.318152e+00
6.427700000000144e+00	3.318153e+00
6.428000000000144e+00	3.318154e+00
6.428300000000144e+00	3.318154e+00
6.428600000000144e+00	3.318155e+00
6.428900000000144e+00	3.318156e+00
6.429200000000145e+00	3.318156e+00
6.429500000000145e+00	3.318157e+00
6.429800000000145e+00	3.318157e+00
6.430100000000145e+00	3.318158e+00
6.430400000000145e+00	3.318159e+00
6.430700000000146e+00	3.318159e+00
6.431000000000146e+00	3.318160e+00
6.431300000000146e+00	3.318161e+00
6.431600000000146e+00	3.318161e+00
6.431900000000146e+00	3.318162e+00
6.432200000000146e+00	3.318162e+00
6.432500000000147e+00	3.318163e+00
6.432800000000147e+00	3.318164e+00
6.433100000000147e+00	3.318164e+00
6.433400000000147e+00	3.318165e+00
6.433700000000147e+00	3.318166e+00
6.434000000000148e+00	3.318166e+00
6.434300000000148e+00	3.318167e+00
6.434600000000148e+00	3.318167e+00
6.434900000000148e+00	3.318168e+00
6.435200000000148e+00	3.318169e+00
6.435500000000149e+00	3.318169e+00
6.435800000000149e+00	3.318170e+00
6.436100000000149e+00	3.318171e+00
6.436400000000149e+00	3.318171e+00
6.436700000000149e+00	3.318172e+00
6.437000000000149e+00	3.318172e+00
6.437300000000150e+00	3.318173e+00
6.437600000000150e+00	3.318174e+00
6.437900000000150e+00	3.318174e+00
6.438200000000150e+00	3.318175e+00
6.438500000000150e+00	3.318176e+00
6.438800000000151e+00	3.318176e+00
6.439100000000151e+00	3.318177e+00
6.439400000000151e+00	3.318178e+00
6.439700000000151e+00	3.318178e+00
6.440000000000151e+00	3.318179e+00
6.440300000000152e+00	3.318179e+00
6.440600000000152e+00	3.318180e+00
6.440900000000152e+00	3.318181e+00
6.441200000000152e+00	3.318181e+00
6.441500000000152e+00	3.318182e+00
6.441800000000153e+00	3.318183e+00
6.442100000000153e+00	3.318183e+00
6.442400000000153e+00	3.318184e+00
6.442700000000153e+00	3.318185e+00
6.443000000000153e+00	3.318185e+00
6.443300000000153e+00	3.318186e+00
6.443600000000154e+00	3.318187e+00
6.443900000000154e+00	3.318187e+00
6.444200000000154e+00	3.318188e+00
6.444500000000154e+00	3.318188e+00
6.444800000000154e+00	3.318189e+00
6.445100000000155e+00	3.318190e+00
6.445400000000155e+00	3.318190e+00
6.445700000000155e+00	3.318191e+00
6.446000000000155e+00	3.318192e+00
6.446300000000155e+00	3.318192e+00
6.446600000000156e+00	3.318193e+00
6.446900000000156e+00	3.318193e+00
6.447200000000156e+00	3.318194e+00
6.447500000000156e+00	3.318195e+00
6.447800000000156e+00	3.318195e+00
6.448100000000156e+00	3.318196e+00
6.448400000000157e+00	3.318197e+00
6.448700000000157e+00	3.318197e+00
6.449000000000157e+00	3.318198e+00
6.449300000000157e+00	3.318198e+00
6.449600000000157e+00	3.318199e+00
6.449900000000158e+00	3.318200e+00
6.450200000000158e+00	3.318200e+00
6.450500000000158e+00	3.318201e+00
6.450800000000158e+00	3.318202e+00
6.451100000000158e+00	3.318202e+00
6.451400000000159e+00	3.318203e+00
6.451700000000159e+00	3.318203e+00
6.452000000000159e+00	3.318204e+00
6.452300000000159e+00	3.318205e+00
6.452600000000159e+00	3.318205e+00
6.452900000000160e+00	3.318206e+00
6.453200000000160e+00	3.318207e+00
6.453500000000160e+00	3.318207e+00
6.453800000000160e+00	3.318208e+00
6.454100000000160e+00	3.318209e+00
6.454400000000160e+00	3.318209e+00
6.454700000000161e+00	3.318210e+00
6.455000000000161e+00	3.318210e+00
6.455300000000161e+00	3.318211e+00
6.455600000000161e+00	3.318212e+00
6.455900000000161e+00	3.318212e+00
6.456200000000162e+00	3.318213e+00
6.456500000000162e+00	3.318214e+00
6.456800000000162e+00	3.318214e+00
6.457100000000162e+00	3.318215e+00
6.457400000000162e+00	3.318216e+00
6.457700000000163e+00	3.318216e+00
6.458000000000163e+00	3.318217e+00
6.458300000000163e+00	3.318218e+00
6.458600000000163e+00	3.318218e+00
6.458900000000163e+00	3.318219e+00
6.459200000000163e+00	3.318219e+00
6.459500000000164e+00	3.318220e+00
6.459800000000164e+00	3.318221e+00
6.460100000000164e+00	3.318221e+00
6.460400000000164e+00	3.318222e+00
6.460700000000164e+00	3.318223e+00
6.461000000000165e+00	3.318223e+00
6.461300000000165e+00	3.318224e+00
6.461600000000165e+00	3.318224e+00
6.461900000000165e+00	3.318225e+00
6.462200000000165e+00	3.318226e+00
6.462500000000166e+00	3.318226e+00
6.462800000000166e+00	3.318227e+00
6.463100000000166e+00	3.318228e+00
6.463400000000166e+00	3.318228e+00
6.463700000000166e+00	3.318229e+00
6.464000000000167e+00	3.318229e+00
6.464300000000167e+00	3.318230e+00
6.464600000000167e+00	3.318231e+00
6.464900000000167e+00	3.318231e+00
6.465200000000167e+00	3.318232e+00
6.465500000000167e+00	3.318233e+00
6.465800000000168e+00	3.318233e+00
6.466100000000168e+00	3.318234e+00
6.466400000000168e+00	3.318234e+00
6.466700000000168e+00	3.318235e+00
6.467000000000168e+00	3.318236e+00
6.467300000000169e+00	3.318236e+00
6.467600000000169e+00	3.318237e+00
6.467900000000169e+00	3.318238e+00
6.468200000000169e+00	3.318238e+00
6.468500000000169e+00	3.318239e+00
6.468800000000170e+00	3.318239e+00
6.469100000000170e+00	3.318240e+00
6.469400000000170e+00	3.318241e+00
6.469700000000170e+00	3.318241e+00
6.470000000000170e+00	3.318242e+00
6.470300000000170e+00	3.318243e+00
6.470600000000171e+00	3.318243e+00
6.470900000000171e+00	3.318244e+00
6.471200000000171e+00	3.318245e+00
6.471500000000171e+00	3.318245e+00
6.471800000000171e+00	3.318246e+00
6.472100000000172e+00	3.318247e+00
6.472400000000172e+00	3.318247e+00
6.472700000000172e+00	3.318248e+00
6.473000000000172e+00	3.318249e+00
6.473300000000172e+00	3.318249e+00
6.473600000000173e+00	3.318250e+00
6.473900000000173e+00	3.318250e+00
6.474200000000173e+00	3.318251e+00
6.474500000000173e+00	3.318252e+00
6.474800000000173e+00	3.318252e+00
6.475100000000173e+00	3.318253e+00
6.475400000000174e+00	3.318254e+00
6.475700000000174e+00	3.318254e+00
6.476000000000174e+00	3.318255e+00
6.476300000000174e+00	3.318255e+00
6.476600000000174e+00	3.318256e+00
6.476900000000175e+00	3.318257e+00
6.477200000000175e+00	3.318257e+00
6.477500000000175e+00	3.318258e+00
6.477800000000175e+00	3.318259e+00
6.478100000000175e+00	3.318259e+00
6.478400000000176e+00	3.318260e+00
6.478700000000176e+00	3.318260e+00
6.479000000000176e+00	3.318261e+00
6.479300000000176e+00	3.318262e+00
6.479600000000176e+00	3.318262e+00
6.479900000000177e+00	3.318263e+00
6.480200000000177e+00	3.318264e+00
6.480500000000177e+00	3.318264e+00
6.480800000000177e+00	3.318265e+00
6.481100000000177e+00	3.318265e+00
6.481400000000177e+00	3.318266e+00
6.481700000000178e+00	3.318267e+00
6.482000000000178e+00	3.318267e+00
6.482300000000178e+00	3.318268e+00
6.482600000000178e+00	3.318269e+00
6.482900000000178e+00	3.318269e+00
6.483200000000179e+00	3.318270e+00
6.483500000000179e+00	3.318270e+00
6.483800000000179e+00	3.318271e+00
6.484100000000179e+00	3.318272e+00
6.484400000000179e+00	3.318272e+00
6.484700000000180e+00	3.318273e+00
6.485000000000180e+00	3.318274e+00
6.485300000000180e+00	3.318274e+00
6.485600000000180e+00	3.318275e+00
6.485900000000180e+00	3.318276e+00
6.486200000000180e+00	3.318276e+00
6.486500000000181e+00	3.318277e+00
6.486800000000181e+00	3.318278e+00
6.487100000000181e+00	3.318278e+00
6.487400000000181e+00	3.318279e+00
6.487700000000181e+00	3.318280e+00
6.488000000000182e+00	3.318280e+00
6.488300000000182e+00	3.318281e+00
6.488600000000182e+00	3.318281e+00
6.488900000000182e+00	3.318282e+00
6.489200000000182e+00	3.318283e+00
6.489500000000183e+00	3.318283e+00
6.489800000000183e+00	3.318284e+00
6.490100000000183e+00	3.318285e+00
6.490400000000183e+00	3.318285e+00
6.490700000000183e+00	3.318286e+00
6.491000000000184e+00	3.318286e+00
6.491300000000184e+00	3.318287e+00
6.491600000000184e+00	3.318288e+00
6.491900000000184e+00	3.318288e+00
6.492200000000184e+00	3.318289e+00
6.492500000000184e+00	3.318290e+00
6.492800000000185e+00	3.318290e+00
6.493100000000185e+00	3.318291e+00
6.493400000000185e+00	3.318291e+00
6.493700000000185e+00	3.318292e+00
6.494000000000185e+00	3.318293e+00
6.494300000000186e+00	3.318293e+00
6.494600000000186e+00	3.318294e+00
6.494900000000186e+00	3.318295e+00
6.495200000000186e+00	3.318295e+00
6.495500000000186e+00	3.318296e+00
6.495800000000187e+00	3.318296e+00
6.496100000000187e+00	3.318297e+00
6.496400000000187e+00	3.318298e+00
6.496700000000187e+00	3.318298e+00
6.497000000000187e+00	3.318299e+00
6.497300000000187e+00	3.318300e+00
6.497600000000188e+00	3.318300e+00
6.497900000000188e+00	3.318301e+00
6.498200000000188e+00	3.318301e+00
6.498500000000188e+00	3.318302e+00
6.498800000000188e+00	3.318303e+00
6.499100000000189e+00	3.318303e+00
6.499400000000189e+00	3.318304e+00
6.499700000000189e+00	3.318305e+00
6.500000000000000e+00	3.318305e+00
